date,bases,open_access_bases,bytes,open_access_bytes
"12/18/2019",33690696079193365,13128211137193601,12833005875749393,6749610032848393
"12/19/2019",33697789882978612,13135304940978848,12836226282504145,6752830439603145
"12/20/2019",33709502295101177,13146902037446600,12840342645401789,6756906408295272
"12/21/2019",33711804368475844,13148946821267557,12841238856335112,6757640691715232
"12/22/2019",33716746500756687,13152933508592376,12843597563947271,6759408276016859
"12/23/2019",33727688861263796,13163185407597668,12848991900518558,6764375655849411
"12/24/2019",33735505983098679,13170949390500297,12852648563846148,6767998351802550
"12/25/2019",33742898692769767,13178324085702369,12855323685604824,6770662014641872
"12/26/2019",33773765372095643,13186749483307245,12874851925139516,6774291841367743
"12/27/2019",33789217302782705,13195669510887420,12882132213044798,6778667551797814
"12/28/2019",33794381906493214,13200834114597929,12884670356430529,6781205695183545
"12/29/2019",33797103383088051,13203555591192766,12885944248336550,6782479587089566
"12/30/2019",33820638509933796,13227090718038511,12893862219488181,6790397558241197
"12/31/2019",33864907244438149,13271359452542864,12912810329263040,6809345668016056
"01/01/2020",33971010669074008,13377462877178723,13020125280378496,6916660619131512
"01/02/2020",33998879971937688,13405332180042403,13031600236972991,6928135575726007
"01/03/2020",34004755538287312,13411068170954023,13034014042588435,6930522566140497
"01/04/2020",34005778266729399,13411833398967110,13034459549974832,6930855569638353
"01/05/2020",34010618358669680,13416419325584591,13036631322933361,6932913093560972
"01/06/2020",34184728243696795,13422401041262361,13066178888040736,6935448585959215
"01/07/2020",34198146746786089,13435819544351655,13071978804633652,6941248502552131
"01/08/2020",34216498629065851,13453003010895017,13079229553099733,6948073707213262
"01/09/2020",34244365431791400,13480676673358312,13091279760490707,6959992944183867
"01/10/2020",34265230802029039,13501542043595951,13100265968188849,6968979151882009
"01/11/2020",34273481637151475,13509792878718387,13103675610939908,6972388794633068
"01/12/2020",34278465071436369,13514776313003281,13105778073982147,6974491257675307
"01/13/2020",34281734734167418,13517177199816530,13107057244684544,6975503764815546
"01/14/2020",34292066553228001,13526269956248214,13111885580791084,6979544874824700
"01/15/2020",34319743172598841,13551973086256406,13122577341533995,6989517852016328
"01/16/2020",34328186460183782,13560124512125071,13126935536256128,6993718056090686
"01/17/2020",34335861189553622,13567799241494911,13129915483818357,6996698003652915
"01/18/2020",34342357010314890,13574295062256179,13133238968650054,7000021488484612
"01/19/2020",34348477873602951,13580415925544240,13135821847987718,7002604367822276
"01/20/2020",34365552017276996,13597490069218285,13142695918124860,7009478437959418
"01/21/2020",34373779476025776,13605582457594465,13146252462246961,7012945512639224
"01/22/2020",34382689442988428,13614492424557117,13150077518116933,7016770568509196
"01/23/2020",34414601242417178,13624203491176475,13157813123639881,7020697220822848
"01/24/2020",35019400525334365,13633373717347536,13264841714936062,7024908683597739
"01/25/2020",36315001755107576,13644266319277327,13491021738181553,7028851367425546
"01/26/2020",36316639960371431,13645904524541182,13491684136247221,7029513765491214
"01/27/2020",36383494056980012,13652057439454963,13503823142434731,7032312924801839
"01/28/2020",36406864572108623,13675056079714432,13514536684710880,7042879752355789
"01/29/2020",36416187308584499,13684250998306048,13517421247460998,7045727501134269
"01/30/2020",36480473985178993,13689305307159332,13530943728122765,7048042310519564
"01/31/2020",36498129578401210,13698547589727749,13538455303389318,7052097990604918
"02/01/2020",36517108716893646,13717526728220185,13547545688225104,7061188375440704
"02/02/2020",36522123846287382,13722541857613921,13549260254182862,7062902941398462
"02/03/2020",36534336739830404,13734754751156943,13552544658507360,7066187345722960
"02/04/2020",36554016922210110,13754434933536649,13560260570677407,7073903257893007
"02/05/2020",36565285576455956,13765428451955555,13564849717266735,7078364285815472
"02/06/2020",36569080871072964,13769223746572563,13566424390583732,7079938959132469
"02/07/2020",36627165075949170,13774102042664470,13576973666330071,7082106688266718
"02/08/2020",36636652841704078,13783589808419378,13580648026884745,7085781048821392
"02/09/2020",36642478823753326,13789415790468626,13582768103222274,7087901125158921
"02/10/2020",36650747356037799,13797683320540677,13586094024209181,7091226433843641
"02/11/2020",36658480331566091,13805415006917078,13589118497146196,7094250082769641
"02/12/2020",36959220528877963,13815407435322376,13639950134880175,7098548232255326
"02/13/2020",37222309281983366,13840187266108017,13712837770480057,7106448700882850
"02/14/2020",37237788925967391,13849053891556834,13718168650739521,7110195568310211
"02/15/2020",37241861081236845,13853126046826288,13719781773885235,7111808691455925
"02/16/2020",37242684358880422,13853949324469865,13720118142131103,7112145059701793
"02/17/2020",37246898375945313,13858163341534756,13721944929467072,7113971847037762
"02/18/2020",37256492050267380,13867757015856823,13726081644160649,7118108561731339
"02/19/2020",37277623855517752,13874430219648959,13733769630259578,7121094713328274
"02/20/2020",37355060289207626,13951749818663791,13766685707575956,7153980208089434
"02/21/2020",37375336151752989,13962710365211563,13774363680961065,7159062382373148
"02/22/2020",37383001692171626,13970375905630200,13777652209038441,7162350910450524
"02/23/2020",37390842454707299,13978216668165873,13780789374577821,7165488075989904
"02/24/2020",37402952574285702,13988688907258847,13785818219345911,7169906336882702
"02/25/2020",37475899087978100,14015308897065360,13806409815190095,7181955663575280
"02/26/2020",37487279219212797,14026689028300057,13811217925311789,7186763773696974
"02/27/2020",37509405332320111,14045734384717539,13820955821985919,7194390492355971
"02/28/2020",37527424436641295,14063753489038723,13829543363371250,7202978033741302
"02/29/2020",37531892644187286,14068221696584714,13831609701571412,7205044371941464
"03/01/2020",37549976456076969,14086305508474397,13839343012936181,7212777683306233
"03/02/2020",37569891553368444,14105090221830084,13847846086453762,7220786674880594
"03/03/2020",37610472479698431,14145671148160071,13862424033252668,7235364621679500
"03/04/2020",37619916501287172,14155115169748812,13866857395510519,7239797983937351
"03/05/2020",37638936312049631,14174134980511271,13873403877677106,7246344466103938
"03/06/2020",38916141929035443,14190259244395705,14084374786180220,7252914055956612
"03/07/2020",38919002627198304,14193119942558566,14085461143947527,7254000413723919
"03/08/2020",38923072678520703,14197189993880965,14087611149173986,7256150418950378
"03/09/2020",38935616369369644,14206824095840530,14093139181395389,7260339231032867
"03/10/2020",38953956128612952,14225009459679156,14100406673980117,7267542393825261
"03/11/2020",38969569793898901,14239960673233231,14106346492657212,7273261319041531
"03/12/2020",38979829602712112,14250220482046442,14111427531578113,7278342357962432
"03/13/2020",38990291549143526,14259669733627305,14116006576594426,7282471501474573
"03/14/2020",38999223529832960,14268601714316739,14119286953546448,7285751878426595
"03/15/2020",39007625658878791,14277003843362570,14122208849765407,7288673774645554
"03/16/2020",39024933855494644,14294215905988541,14129331215431745,7295746196030109
"03/17/2020",39040894814995651,14299489553948628,14138132284998128,7297941457822238
"03/18/2020",39044460631731385,14302762671914214,14139797977848574,7299454674363979
"03/19/2020",39408444558674223,14339147274617288,14202735468815570,7313765374559679
"03/20/2020",39423576728910654,14354279444853719,14209526859730427,7320556765474536
"03/21/2020",39426209257483525,14356911973426590,14210644935570675,7321674841314784
"03/22/2020",39429201802628397,14359904518571462,14211871346864616,7322901252608725
"03/23/2020",39432927192951761,14363272709354201,14213440208945303,7324308915808878
"03/24/2020",39435177456604635,14365522973007075,14214586449528374,7325455156391949
"03/25/2020",39459103027577778,14389249255069966,14225057547637806,7335796892928344
"03/26/2020",39472301958552062,14402448186044250,14230604599866605,7341343945157143
"03/27/2020",39482363272036503,14412509499528691,14235155618744790,7345894964035328
"03/28/2020",39483580881740628,14413727109232816,14235671703216913,7346411048507451
"03/29/2020",39489959431812963,14420105659305151,14238066718130934,7348806063421472
"03/30/2020",39492921521426870,14423067748919058,14239272583753194,7350011929043732
"03/31/2020",39523834173404727,14453980400896915,14254939680997460,7365679026287998
"04/01/2020",39580354966674082,14510501194166270,14282916417162501,7393655762453039
"04/02/2020",39586297790086257,14516444017578445,14285813917259984,7396553262550522
"04/03/2020",39691213815483997,14529944092548650,14307093012828023,7402506744109171
"04/04/2020",39697051462881033,14535254457357472,14309596245417728,7404701695859259
"04/05/2020",39701340411090884,14539428515363322,14311656872544465,7406689831418938
"04/06/2020",39713526440983087,14551605144856755,14316553271942837,7411580138843759
"04/07/2020",39961741548133662,14554753028996285,14363025560253548,7413002395724473
"04/08/2020",39973258931771411,14566060827809387,14367026766141690,7416872022517544
"04/09/2020",39979569795012092,14572122080595097,14369735374049376,7419420776589689
"04/10/2020",40006158708787242,14596890684399538,14381787178593219,7430173149648683
"04/11/2020",40008569521574406,14599301497186702,14382803134284085,7431189105339549
"04/12/2020",40013712237049854,14604444212662150,14385298605189255,7433684576244719
"04/13/2020",40021052609372931,14611784584985227,14388642433185356,7437028404240820
"04/14/2020",40042732720115620,14633030715723589,14398061495659568,7446173114841744
"04/15/2020",40069759493996651,14658652611574554,14409199276612181,7456420250620808
"04/16/2020",40089274760398217,14676612401560240,14415637935866273,7461868118707929
"04/17/2020",40113356097437143,14700311334167566,14425425971451577,7471542588292781
"04/18/2020",40160967587105817,14747919298603167,14442599539209941,7488713878089540
"04/19/2020",40165869444005220,14752817523213980,14444133510378187,7490245486227707
"04/20/2020",40171425727610235,14758171317334032,14446307913235167,7492330579756348
"04/21/2020",40194119343177335,14776651984144549,14455232170785375,7500240900912307
"04/22/2020",40210837245941188,14793352429795063,14462416854330167,7507413707048493
"04/23/2020",40220500003284595,14803015187138470,14466316465124829,7511313317843155
"04/24/2020",40310351313200708,14891754638570676,14478308356431782,7522977928072212
"04/25/2020",40351193313899517,14932596639269485,14493751825792079,7538421397432509
"04/26/2020",40355455672405360,14936858997775328,14495427302916961,7540096874557391
"04/27/2020",40364996032610476,14946399357980444,14499306620543179,7543976192183609
"04/28/2020",40397864320880966,14956569633743470,14516033252327023,7548286241702289
"04/29/2020",40434861504027513,14987171451181107,14529145271007117,7558462449356628
"04/30/2020",40474128593670426,15026438540824020,14545056685978697,7574373864328208
"05/01/2020",40520508212585287,15072193017140714,14565995003088014,7594880805381210
"05/02/2020",40541195239162204,15092880043717631,14575285304500328,7604171106793524
"05/03/2020",40553056343186702,15104723676607129,14580222685748076,7609095126646293
"05/04/2020",40576276259330138,15127943237536765,14592696743279981,7621568992290644
"05/05/2020",40620913808806704,15172580547058927,14611433050254902,7640305154080293
"05/06/2020",40716935759969005,15193154494026912,14633002478220443,7648985771933734
"05/07/2020",40742867819601249,15218906680163844,14644541171155582,7660444040980795
"05/08/2020",40760676242399919,15236715102962514,14651913420696516,7667816290521729
"05/09/2020",40769781344241199,15245820204803794,14655100526902738,7671003396727951
"05/10/2020",40773961744824470,15250000605387065,14656787864335479,7672690734160692
"05/11/2020",40789073273145772,15265112133708367,14663784014224950,7679686884050163
"05/12/2020",40802229576833193,15278268437395788,14669544187245249,7685447057070462
"05/13/2020",40810888382482676,15286927243045271,14673205708997926,7689108578823139
"05/14/2020",41057027681029528,15305157855719755,14767152336700086,7696304397533583
"05/15/2020",41096031053145489,15335649574091586,14779785737945375,7707687418367424
"05/16/2020",41104934113537546,15344194668752973,14783240328569356,7711084054570973
"05/17/2020",41125374702333382,15364635257548809,14791056911706335,7718900637707952
"05/18/2020",41141086976104823,15380347531320250,14797571115252242,7725414841253859
"05/19/2020",41365401559687922,15392687351854492,14842628342431867,7729517876372281
"05/20/2020",41379722539399255,15407001684052663,14848033620844994,7734919291714209
"05/21/2020",41395749404106129,15423028548759537,14856254616934502,7743140287803717
"05/22/2020",41424464360065750,15451743504719158,14867079003956058,7753964674825273
"05/23/2020",41435013070427206,15462292215080614,14871489554442755,7758375225311970
"05/24/2020",41440865756107598,15468144900761006,14873571456012072,7760457126881287
"05/25/2020",41446651265212986,15473930409866394,14876274715218201,7763160386087416
"05/26/2020",41466797627926632,15494076772580040,14884471635487741,7771357306356956
"05/27/2020",41480436284239932,15507275605682580,14890388069367467,7777205779229786
"05/28/2020",41489036487061503,15515875808504151,14893802106930796,7780619816793115
"05/29/2020",41505599618689169,15532438940131817,14899147244331634,7785964954193953
"05/30/2020",41522676131069707,15549515452512355,14904419825417448,7791237535279767
"05/31/2020",41534318879729635,15561158201172283,14909311787117241,7796129496979560
"06/01/2020",41583830117195975,15609807263330864,14930697302460507,7817155317779317
"06/02/2020",41655719782253805,15626677138414492,14954315474617809,7824248032774510
"06/03/2020",41682465961267256,15653423317427943,14964181620140022,7834114178296723
"06/04/2020",41696689456919929,15667646813080616,14970292046802386,7840224604959087
"06/05/2020",41710472623315764,15681429979476451,14975444826111657,7845377384268358
"06/06/2020",41717715657712327,15688673013873014,14978458617238434,7848391175395135
"06/07/2020",41742748009291263,15713705365451950,14989206672429176,7859139230585877
"06/08/2020",41763073466693548,15734030602267107,14997493069015265,7867425473859202
"06/09/2020",41779594177193590,15750551214672868,15003606222587474,7873538569829042
"06/10/2020",41818063469333947,15789020506813225,15019099328596451,7889031675838019
"06/11/2020",41833852153114566,15804796918506563,15025508959937855,7895432243603312
"06/12/2020",41864850460998141,15835795226390138,15036908123364154,7906831407029611
"06/13/2020",41869640662275627,15840585427667624,15039004951405820,7908928235071277
"06/14/2020",41886053707408337,15856998472800334,15045533458466699,7915456742132156
"06/15/2020",41897178804114835,15868123569506832,15050282940089157,7920206223754614
"06/16/2020",41910740591139695,15881663110278636,15056221676334650,7926136301408964
"06/17/2020",41922428711425824,15893351230564765,15061185689810620,7931100314884934
"06/18/2020",41941871609758577,15910802256997699,15068768683179541,7938025168439972
"06/19/2020",41948858985043510,15916863736181542,15071837167717217,7940759583432156
"06/20/2020",42044552030323964,16012556781461996,15115733084807492,7984655500522431
"06/21/2020",42065962201823619,16033966952961651,15123427328883450,7992349744598389
"06/22/2020",42074259372939089,16042264124077121,15126905409095186,7995827824810125
"06/23/2020",42084876145727966,16052880896865998,15131408159687677,8000330575402616
"06/24/2020",42099689467446694,16066616095220997,15136949004120845,8005454307160770
"06/25/2020",42111773397543609,16078700025317912,15141616643518073,8010121946557998
"06/26/2020",42124870611508982,16091619894155233,15147668729031966,8016088232966678
"06/27/2020",42131346051367288,16097180931580262,15150562196010453,8018544581642736
"06/28/2020",42135117457317756,16100226340598646,15152285090618462,8019919746614416
"06/29/2020",42152181225605836,16112452556406817,15159789661382264,8025088410611796
"06/30/2020",42190607504031032,16150878834832013,15175623377612392,8040922126841924
"07/01/2020",42284613883719590,16241022958330609,15213330406932320,8077051980308917
"07/02/2020",42319808717259989,16275953783256008,15225344157434382,8088953682087372
"07/03/2020",42331341359497905,16287486425493924,15228840908652059,8092450433305049
"07/04/2020",42339007217801881,16295152283797900,15231932469527370,8095541994180360
"07/05/2020",42355208989003241,16311354054999260,15238838149441890,8102447674094880
"07/06/2020",42369943963235036,16324541689455856,15244711254776231,8107874150507502
"07/07/2020",42400093665810208,16354691392031028,15256193300927406,8119356196658677
"07/08/2020",42415063430254711,16368218024111597,15262428446287878,8124924130111551
"07/09/2020",42430476218638063,16380887385647853,15271133551461675,8132410512212666
"07/10/2020",42446459707929948,16396870874939738,15277891167026657,8139168127777648
"07/11/2020",42458773623832821,16409184790842611,15282839664910226,8144116625661217
"07/12/2020",42470520564593122,16420931731602912,15287842438319405,8149119399070396
"07/13/2020",42494615576780865,16443114836269905,15297863020496119,8158612530708266
"07/14/2020",42549778882965804,16470649697427173,15317014735930108,8170377996316985
"07/15/2020",42563581562222984,16484452376684353,15322387552644386,8175750813031263
"07/16/2020",42595830663110869,16516701477572238,15334014760641411,8187378021028288
"07/17/2020",42600596650649696,16521467465111065,15336196890560876,8189560150947753
"07/18/2020",42612585606011659,16533456420473028,15340878906222464,8194242166609341
"07/19/2020",42620518263230869,16541389077692238,15345767378196481,8199130638583358
"07/20/2020",42636729843670380,16557426854868605,15354889983567487,8208175294824191
"07/21/2020",42655560260764741,16569381521608751,15363542452054030,8213193565381782
"07/22/2020",42670620695597027,16584441956441037,15371092843867404,8220743957195156
"07/23/2020",42684794881144334,16598616141988344,15377492458164447,8227143571492199
"07/24/2020",42693379344763552,16607200605607562,15381257262646108,8230908375973860
"07/25/2020",42733950744773291,16647772005617301,15398932694947573,8248583808275325
"07/26/2020",42739279570368471,16653100831212481,15401047578539029,8250698691866781
"07/27/2020",42753160573021519,16666981833865529,15407233749867393,8256884863195145
"07/28/2020",42761132150313663,16674953411157673,15410673274770220,8260324388097972
"07/29/2020",42776451414206856,16689394737018479,15416755104845486,8266047054530672
"07/30/2020",42795624276703373,16707926953307820,15424750584672347,8273794635472229
"07/31/2020",42818437921191098,16724848226882390,15435237590513032,8281350897115351
"08/01/2020",42847744302870470,16753351726137783,15447189361018012,8293109508152891
"08/02/2020",42882420358564779,16788027781832092,15459527237501673,8305447384636552
"08/03/2020",42901855469875858,16798697376873301,15466599155214720,8310301187176966
"08/04/2020",42919988601029929,16816830508027372,15473264644724685,8316966676686931
"08/05/2020",42935809891888767,16830399435953534,15479939106620373,8322618927282563
"08/06/2020",42952652431454266,16846681649014257,15486634078812268,8329044156629138
"08/07/2020",42962000609159293,16854232471618451,15490106755194141,8332268929270704
"08/08/2020",42981716928806413,16873948791265571,15496418632021987,8338580806098550
"08/09/2020",42988429639257595,16880661501716753,15499283093684635,8341445267761198
"08/10/2020",43001483052387295,16893714914846453,15504623719966752,8346785894043315
"08/11/2020",43032047335476669,16924279197935827,15516507860332035,8358670034408598
"08/12/2020",43047791512853728,16940023375312886,15522265707601902,8364427881678465
"08/13/2020",43066018436277070,16958250298736228,15529705916950032,8371868091026595
"08/14/2020",43086430190902501,16978662053361659,15538734706803707,8380896880880270
"08/15/2020",43091207266287460,16983439128746618,15540844033395841,8383006207472404
"08/16/2020",43096192384832966,16988424247292124,15542824288286037,8384986462362600
"08/17/2020",43125242750661810,17017474613120968,15552238816317725,8394400990394288
"08/18/2020",43136901247774938,17029133110234096,15557176962894698,8399339136971261
"08/19/2020",43153791698304775,17046023560763933,15564535384534034,8406697558610597
"08/20/2020",43169296244361017,17061528106820175,15571161615806755,8413323789883318
"08/21/2020",43218563621201658,17110795483660816,15592244589873618,8434406763950181
"08/22/2020",43219037087550934,17111268950010092,15592472414342223,8434634588418786
"08/23/2020",43243104415111974,17135336277571132,15601272974446991,8443435148523554
"08/24/2020",43283806199990591,17176038062449749,15617277596767699,8459439770844262
"08/25/2020",43310893396514191,17203125258973349,15628885928062659,8471048102139222
"08/26/2020",43392930577728489,17235034426676051,15657504441852060,8484561879346709
"08/27/2020",43738468257354685,17259168378596278,15715798253534605,8493721405828304
"08/28/2020",43762962139156045,17283662260397638,15724679417334818,8502602569628517
"08/29/2020",43774886463813402,17295586585054995,15729314475466165,8507237627759864
"08/30/2020",43780066171416590,17300766292658183,15731287435172113,8509210587465812
"08/31/2020",43820406456203038,17341106577444631,15752810612480601,8530733764774300
"09/01/2020",43921733975324989,17442434096566582,15794179664388147,8572102816681846
"09/02/2020",43934746579687422,17455446700929015,15799890117537837,8577813269831536
"09/03/2020",43941201281609409,17461558648027488,15802568765926489,8580346904697956
"09/04/2020",43972112746013283,17492470112431362,15816193468039327,8593971606810794
"09/05/2020",43978314724605398,17498672091023477,15819023139330436,8596801278101903
"09/06/2020",43986426510880785,17506783877298864,15822237674542928,8600015813314395
"09/07/2020",43993926919084337,17514284285502416,15825055092348254,8602833231119721
"09/08/2020",44009956018644270,17530313385062349,15830685145977083,8608463284748550
"09/09/2020",44039529178956947,17559886545375026,15842341109016031,8620119247787498
"09/10/2020",44047737837169806,17564142182628720,15847438667537714,8623961317503089
"09/11/2020",44063674920892484,17578703979753248,15854361071462098,8629887895459447
"09/12/2020",44077169824975576,17592198883836340,15858461299971107,8633988123968456
"09/13/2020",44085976700326157,17601005759186921,15862358214921038,8637885038918387
"09/14/2020",44103777459226446,17618806518087210,15869390975416840,8644917799414189
"09/15/2020",44156409833727217,17670647925431574,15888196764011923,8663418342226037
"09/16/2020",44175192036350065,17689430128054422,15895318451385480,8670540029599594
"09/17/2020",44198122109050172,17712360200754529,15902945325118307,8678166903332421
"09/18/2020",44207933987513625,17722172079217982,15906922150625799,8682143728839913
"09/19/2020",44210559261952593,17724797353656950,15907908494716388,8683130072930502
"09/20/2020",44213384088265674,17727622179970031,15909078817926219,8684300396140333
"09/21/2020",44248436373889839,17762674465594196,15922926573848489,8698148152062603
"09/22/2020",44268207403486329,17782445495190686,15931956260768592,8707177838982706
"09/23/2020",44296806591695775,17805753612943538,15944169404519246,8717614728079773
"09/24/2020",44318398694222026,17827345715469789,15953739850935397,8727185174495924
"09/25/2020",44326892489005996,17835823548241876,15958070546131730,8731510036669764
"09/26/2020",44339520864106004,17848451923341884,15962871774494027,8736311265032061
"09/27/2020",44363145927525820,17872076986761700,15971443705672420,8744883196210454
"09/28/2020",44372932727789798,17881863787025678,15975693690312474,8749133180850508
"09/29/2020",44396843393621694,17905774452857574,15985535874683974,8758975365222008
"09/30/2020",44414688731145825,17923619790381705,15991422361871911,8764861852409945
"10/01/2020",44511699153501815,18020630212737695,16027148725852879,8800588216390913
"10/02/2020",44558945694032155,18067876753268035,16045849390279351,8819288880817385
"10/03/2020",44570331795937184,18079262855173064,16050020528298766,8823460018836800
"10/04/2020",44572288247204182,18081219306440062,16050906088495491,8824345579033525
"10/05/2020",44582976791452654,18091907850688534,16055675487182221,8829114977720255
"10/06/2020",44640403441533215,18116679211752856,16073402732128258,8839618268897757
"10/07/2020",44658791219319789,18135066989539430,16080211350441953,8846426887211452
"10/08/2020",44667629091017977,18143812832629138,16083948124585871,8850125761962313
"10/09/2020",44699829167305979,18176012908917140,16096897666664622,8863075304041064
"10/10/2020",44711747584739737,18187931326350898,16101122579744867,8867300217121309
"10/11/2020",44719188631295582,18195372372906743,16103933344478664,8870110981855106
"10/12/2020",44727644297611992,18203828039223153,16107226819689879,8873404457066321
"10/13/2020",44746802363419681,18219186562667343,16114368914829138,8879756060675881
"10/14/2020",44756893576966368,18228757378977230,16118552650527737,8883692115495676
"10/15/2020",44763665462238834,18235529264249696,16121204902508412,8886344367476351
"10/16/2020",44773298661007289,18245162463018151,16124361993650453,8889501458618392
"10/17/2020",44776880776211262,18248744578222124,16126145381176225,8891284846144164
"10/18/2020",44789647885532339,18261511687543201,16134170708095517,8899310173063456
"10/19/2020",44800647844849813,18272511646860675,16138643725457703,8903783190425642
"10/20/2020",44848701675013522,18320565477024384,16158913880997999,8924053345965938
"10/21/2020",44868789588875375,18340653390886237,16165964344151196,8931103809119135
"10/22/2020",44889997857150714,18361861659161576,16174846874860095,8939986339828034
"10/23/2020",44900219325411467,18372083127422329,16178953187263612,8944092652231551
"10/24/2020",44916722945752054,18388586747762916,16185325530287784,8950464995255723
"10/25/2020",44920758668791072,18392622470801934,16187020096276646,8952159561244585
"10/26/2020",44953121840955556,18424985642966418,16200635827289244,8965775292257183
"10/27/2020",44964466406276233,18436330208287095,16205886303008678,8971025767976617
"10/28/2020",44990152257417570,18462016059428432,16216456619888594,8981596084856533
"10/29/2020",45010379497879677,18480024202737031,16224453432166035,8988766107928112
"10/30/2020",45037953684912444,18498103273696440,16233642614993955,8995651978451340
"10/31/2020",45045141223958739,18505183309803801,16236554998061274,8998514250257786
"11/01/2020",45067248304208140,18527290390053202,16245489380045606,9007448632242118
"11/02/2020",45091052731878546,18551094817723608,16255528059741824,9017487311938336
"11/03/2020",45101819025699629,18561077266929503,16259803520513011,9021433992055688
"11/04/2020",45120559433467059,18578628413908011,16266487556000477,9027482876553404
"11/05/2020",45134274413594126,18591085348652147,16272223045235563,9032889736884219
"11/06/2020",45147943890218293,18597917318543880,16277776947578822,9035618822744228
"11/07/2020",45154708574679954,18604682003005541,16280700901868986,9038542777034392
"11/08/2020",45161459652050254,18611433080375841,16283249953939177,9041091829104583
"11/09/2020",45174859681230506,18624833109556093,16288720668399780,9046562543565186
"11/10/2020",45188663623719606,18638524128252317,16294179080992159,9051982510834630
"11/11/2020",45199056966496796,18648916075175117,16298694062603615,9056496590889741
"11/12/2020",45225695831241115,18675554939919436,16308523160933167,9066325689219293
"11/13/2020",45254127187328300,18703986296006621,16319918236855289,9077720765141415
"11/14/2020",45265164866107485,18715023974785806,16324243866171708,9082046394457834
"11/15/2020",45277620941845935,18727480050524256,16329638495711474,9087441023997600
"11/16/2020",45296238021177559,18746097129855880,16336303244979304,9094105773265430
"11/17/2020",45311318053264638,18761177161942959,16342306390918145,9100108919204271
"11/18/2020",45327929033318593,18776616902117834,16348745278814161,9106109002474733
"11/19/2020",45400387113943644,18790973411962877,16368583648498094,9111446335780476
"11/20/2020",45421585751087148,18810094584041874,16375199037952333,9117558092557009
"11/21/2020",45429439011695088,18817915210099853,16378385844848349,9120732665400103
"11/22/2020",45435352467039444,18823828665444209,16380845505750709,9123192326302463
"11/23/2020",45438580538882200,18827056737286965,16382246188070364,9124593008622118
"11/24/2020",45447540671435473,18836016869840238,16386018984606019,9128365805157773
"11/25/2020",45467565994116042,18855361363288655,16394201924141407,9136222336142356
"11/26/2020",45475168598811079,18862963967983692,16397592019686560,9139612431687509
"11/27/2020",45509847663324563,18897643032497176,16411496058307927,9153516470308876
"11/28/2020",45515246817509128,18903042186681741,16413542220880308,9155562632881257
"11/29/2020",45523019802674708,18910815171847321,16417275100691717,9159295512692666
"11/30/2020",45598701414574152,18943776718220791,16452837861474304,9173126398494756
"12/01/2020",45650090655025837,18994140322577858,16475634944262117,9195362249683158
"12/02/2020",45664668038171398,19008139638828139,16482728154099228,9202303786616658
"12/03/2020",45681385212075341,19024769102270106,16491722326440320,9211257095492618
"12/04/2020",45698242318528295,19041626208723060,16498042733587985,9217577502640283
"12/05/2020",45705751600992338,19048871392537296,16505477566145684,9224857915273455
"12/06/2020",45709811689336934,19052931480881892,16507141580324329,9226521929452100
"12/07/2020",45734874431628188,19077994223173146,16516036661960855,9235417011088626
"12/08/2020",45782929681006633,19126049472551591,16534949494933142,9254329844060913
"12/09/2020",45789835938939025,19131904055726145,16537529222199375,9256525023666536
"12/10/2020",45801962397225684,19144030514012804,16543157844213625,9262153645680786
"12/11/2020",45811851032164555,19153465599825911,16547605187788741,9266398951054707
"12/12/2020",45824158132033518,19165772699694874,16552651691274084,9271445454540050
"12/13/2020",45828900566566278,19170515134227634,16554539412498966,9273333175764932
"12/14/2020",45835622048702396,19175829645301152,16557270744109809,9275706907532239
"12/15/2020",45863559904175404,19194067237609692,16568118961333480,9283061319356592
"12/16/2020",45890314001185110,19215184877828114,16577708556467925,9290205356470188
"12/17/2020",45933758071830139,19228476761663781,16586911869231115,9294730843413514
"12/18/2020",45991093493983254,19285812183816896,16608503135219556,9316322109401955
"12/19/2020",46012169403706590,19306888093540232,16617381061060031,9325200035242430
"12/20/2020",46018519778263646,19313238468097288,16620281723910516,9328100698092915
"12/21/2020",46035464322803957,19330183012637599,16627245157341911,9335064131524310
"12/22/2020",46054642642008417,19349361331842059,16634843891127625,9342662865310024
"12/23/2020",46097914809175995,19392633499009637,16651749273008010,9359568247190409
"12/24/2020",46105367946129240,19400086635962882,16654619539483410,9362438513665809
"12/25/2020",46115222979305262,19409941669138904,16658127169376460,9365946143558859
"12/26/2020",46117099426083298,19411818115916940,16658858282816999,9366677256999398
"12/27/2020",46120338929978776,19415057619812418,16660106673830104,9367925648012503
"12/28/2020",46125878616456647,19420128037876604,16663882543649050,9370166356093276
"12/29/2020",46157995192261122,19452084366394103,16675723783891294,9381463868649561
"12/30/2020",46193173357743090,19474327882024066,16692253154477890,9392427615769051
"12/31/2020",46232338779843808,19513493304124784,16709488819954318,9409663281245479
"01/01/2021",46329828132578849,19610982656859825,16747086011563656,9447260472854817
"01/02/2021",46365537078854858,19646691603135834,16761072246638203,9461246707929364
"01/03/2021",46373334724241433,19654489248522409,16764286535344470,9464460996635631
"01/04/2021",46396450557033337,19677605081314313,16773262685730331,9473437147021492
"01/05/2021",46426394287160332,19707548811441308,16785083221084409,9485257682375570
"01/06/2021",46472762439587160,19753916963868136,16801685800106549,9501860261397710
"01/07/2021",46485151669115025,19765638715659510,16806218011779802,9505984844604867
"01/08/2021",46514661243080471,19778677203441206,16818652533326704,9511091899109712
